392.0
4/4
FullName,CommonName,Len,Offset
Chord {G in octave 4 | D in octave 5 | B in octave 4 | G in octave 3} Quarter Triplet (2/3 QL),G4-major triad,2/3,358/3
Chord {C in octave 5 | E in octave 5 | C in octave 4} Triple Dotted Whole (7 1/2 QL),C5-interval class 4,7.5,120.0
Chord {C in octave 5 | G in octave 5 | E in octave 5 | C in octave 4} Dotted Eighth,C5-major triad,0.75,256.0
Chord {B in octave 4 | G in octave 5 | C in octave 5 | B in octave 3} Eighth,C5-incomplete major-seventh chord,0.5,257.0
Chord {A in octave 4 | E in octave 5 | C in octave 5 | A in octave 3} Quarter Triplet (2/3 QL),A4-minor triad,2/3,773/3
Chord {G in octave 4 | E in octave 5 | C in octave 5 | G in octave 3} Eighth,C5-major triad,0.5,258.5
Chord {F in octave 4 | C in octave 5 | A in octave 4 | F in octave 3} Half,F4-major triad,2.0,259.5
Chord {G in octave 4 | E in octave 5 | C in octave 5 | G in octave 3} Eighth,C5-major triad,0.5,785/3
Chord {A in octave 4 | F in octave 5 | C in octave 5 | A in octave 3} Eighth,F5-major triad,0.5,262.25
Chord {C in octave 5 | A in octave 5 | F in octave 5 | C in octave 4} Eighth,F5-major triad,0.5,263.0
Chord {B in octave 4 | F in octave 5 | D in octave 5 | B in octave 3} Double Dotted Quarter,B4-diminished triad,1.75,791/3
Chord {A in octave 4 | D in octave 5 | B in octave 4 | A in octave 3} Eighth,B4-incomplete minor-seventh chord,0.5,265.5
Chord {G in octave 4 | D in octave 5 | B in octave 4 | G in octave 3} Quarter Triplet (2/3 QL),G4-major triad,2/3,799/3
Chord {F in octave 4 | D in octave 5 | B in octave 4 | F in octave 3} Eighth,B4-diminished triad,0.5,267.0
Chord {E in octave 4 | G in octave 4 | E in octave 3} Whole Tuplet of 12/11ths (3 2/3 QL),E4-interval class 3,11/3,803/3
Chord {A in octave 4 | E in octave 5 | C in octave 5 | A in octave 3} Half Triplet (1 1/3 QL),A4-minor triad,4/3,272.0
Chord {G in octave 4 | C in octave 5 | A in octave 4 | G in octave 3} Eighth,A4-incomplete minor-seventh chord,0.5,273.5
Chord {F in octave 4 | C in octave 5 | A in octave 4 | F in octave 3} Dotted Eighth,F4-major triad,0.75,274.25
Chord {E in octave 4 | E in octave 3} Eighth,E4-unison,0.5,275.0
Chord {D in octave 4 | A in octave 4 | F in octave 4 | D in octave 3} Eighth,D4-minor triad,0.5,275.75
Chord {E in octave 4 | C in octave 5 | F in octave 4 | E in octave 3} Quarter Triplet (2/3 QL),F4-incomplete major-seventh chord,2/3,830/3
Chord {F in octave 4 | D in octave 5 | A in octave 4 | F in octave 3} Dotted Eighth,D5-minor triad,0.75,833/3
Chord {A in octave 4 | F in octave 5 | D in octave 5 | A in octave 3} Quarter,D5-minor triad,1.0,836/3
Chord {G-sharp in octave 4 | D in octave 5 | B in octave 4 | G-sharp in octave 3} Eighth,G#4-diminished triad,0.5,280.0
Chord {F in octave 4 | D in octave 5 | G-sharp in octave 4 | F in octave 3} Quarter Triplet (2/3 QL),G#4-diminished triad,2/3,281.0
Chord {D in octave 4 | B in octave 4 | G-sharp in octave 4 | D in octave 3} Dotted Eighth,G#4-diminished triad,0.75,848/3
Chord {C in octave 4 | G in octave 4 | E in octave 4 | C in octave 3} Half tied to Quarter tied to 16th (3 1/4 total QL),C4-major triad,3.25,851/3
Chord {C-sharp in octave 4 | G in octave 4 | E in octave 4 | C-sharp in octave 3} Eighth,C#4-diminished triad,0.5,287.5
Chord {D in octave 4 | F in octave 4 | D in octave 3} Dotted Eighth,D4-interval class 3,0.75,288.25
Chord {A in octave 4 | F in octave 5 | C in octave 5 | A in octave 3} Half tied to Dotted Eighth (2 3/4 total QL),F5-major triad,2.75,869/3
Chord {C in octave 5 | A in octave 5 | F in octave 5 | C in octave 4} Half Triplet (1 1/3 QL),F5-major triad,4/3,293.0
Chord {B in octave 4 | F in octave 5 | D in octave 5 | B in octave 3} Half Triplet (1 1/3 QL),B4-diminished triad,4/3,884/3
Chord {G in octave 4 | G in octave 3} Whole tied to Half tied to Eighth (6 1/2 total QL),G4-unison,6.5,296.0
Chord {C in octave 4 | G in octave 4 | E in octave 4 | C in octave 3} Eighth Triplet (1/3 QL),C4-major triad,1/3,303.5
Chord {C in octave 4 | A in octave 4 | F in octave 4 | C in octave 3} Eighth,F4-major triad,0.5,304.0
Chord {F in octave 4 | C in octave 5 | A in octave 4 | F in octave 3} Eighth Triplet (1/3 QL),F4-major triad,1/3,304.75
Chord {F in octave 4 | A in octave 4 | F in octave 3} Whole,F4-interval class 4,4.0,305.5
Chord {A in octave 4 | D in octave 5 | B in octave 4 | A in octave 3} Eighth Triplet (1/3 QL),B4-incomplete minor-seventh chord,1/3,310.0
Chord {G in octave 4 | D in octave 5 | B in octave 4 | G in octave 3} Eighth,G4-major triad,0.5,311.0
Chord {F in octave 4 | B in octave 4 | G in octave 4 | F in octave 3} Half Triplet (1 1/3 QL),G4-incomplete dominant-seventh chord,4/3,312.0
Chord {E in octave 4 | E in octave 3} Whole tied to Dotted Quarter (5 1/2 total QL),E4-unison,5.5,941/3
Chord {C in octave 5 | G in octave 5 | E in octave 5 | C in octave 4} Eighth,C5-major triad,0.5,320.0
Chord {B in octave 4 | G in octave 5 | C in octave 5 | B in octave 3} Eighth Triplet (1/3 QL),C5-incomplete major-seventh chord,1/3,321.0
Chord {A in octave 4 | E in octave 5 | C in octave 5 | A in octave 3} Eighth,A4-minor triad,0.5,965/3
Chord {G in octave 4 | E in octave 5 | C in octave 5 | G in octave 3} Eighth,C5-major triad,0.5,322.5
Chord {F in octave 4 | C in octave 5 | A in octave 4 | F in octave 3} Double Dotted Quarter,F4-major triad,1.75,323.5
Chord {G in octave 4 | E in octave 5 | C in octave 5 | G in octave 3} Eighth Triplet (1/3 QL),C5-major triad,1/3,325.5
Chord {A in octave 4 | F in octave 5 | C in octave 5 | A in octave 3} Eighth,F5-major triad,0.5,326.25
Chord {C in octave 5 | A in octave 5 | F in octave 5 | C in octave 4} Quarter,F5-major triad,1.0,327.0
Chord {B in octave 4 | F in octave 5 | D in octave 5 | B in octave 3} Eighth,B4-diminished triad,0.5,328.0
Chord {A in octave 4 | D in octave 5 | B in octave 4 | A in octave 3} Eighth Triplet (1/3 QL),B4-incomplete minor-seventh chord,1/3,329.0
Chord {G in octave 4 | D in octave 5 | B in octave 4 | G in octave 3} Eighth,G4-major triad,0.5,989/3
Chord {F in octave 4 | D in octave 5 | B in octave 4 | F in octave 3} Quarter Triplet (2/3 QL),B4-diminished triad,2/3,330.5
Chord {E in octave 4 | G in octave 4 | E in octave 3} Whole,E4-interval class 3,4.0,331.5
Chord {A in octave 4 | E in octave 5 | C in octave 5 | A in octave 3} Eighth,A4-minor triad,0.5,336.0
Chord {G in octave 4 | C in octave 5 | A in octave 4 | G in octave 3} Eighth Triplet (1/3 QL),A4-incomplete minor-seventh chord,1/3,337.0
Chord {F in octave 4 | C in octave 5 | A in octave 4 | F in octave 3} Eighth Triplet (1/3 QL),F4-major triad,1/3,1013/3
Chord {E in octave 4 | C in octave 5 | A in octave 4 | E in octave 3} Eighth,A4-minor triad,0.5,338.5
Chord {D in octave 4 | A in octave 4 | F in octave 4 | D in octave 3} Eighth,D4-minor triad,0.5,1019/3
Chord {E in octave 4 | C in octave 5 | F in octave 4 | E in octave 3} Eighth,F4-incomplete major-seventh chord,0.5,340.5
Chord {F in octave 4 | D in octave 5 | A in octave 4 | F in octave 3} Eighth,D5-minor triad,0.5,1025/3
Chord {A in octave 4 | F in octave 5 | D in octave 5 | A in octave 3} Dotted Eighth,D5-minor triad,0.75,1028/3
Chord {G-sharp in octave 4 | D in octave 5 | B in octave 4 | G-sharp in octave 3} Quarter Triplet (2/3 QL),G#4-diminished triad,2/3,1031/3
Chord {F in octave 4 | D in octave 5 | G-sharp in octave 4 | F in octave 3} Quarter tied to 16th (1 1/4 total QL),G#4-diminished triad,1.25,1034/3
Chord {E in octave 4 | G-sharp in octave 4 | B in octave 4 | E in octave 3} Eighth,E4-major triad,0.5,346.0
Chord {D in octave 4 | B in octave 4 | G-sharp in octave 4 | D in octave 3} Quarter Triplet (2/3 QL),G#4-diminished triad,2/3,347.0
Chord {C in octave 4 | G in octave 4 | E in octave 4 | C in octave 3} Dotted Half,C4-major triad,3.0,348.0
Chord {C-sharp in octave 4 | G in octave 4 | E in octave 4 | C-sharp in octave 3} Eighth,C#4-diminished triad,0.5,351.5
Chord {D in octave 4 | F in octave 4 | D in octave 3} Dotted Eighth,D4-interval class 3,0.75,352.25
Chord {A in octave 4 | C in octave 5 | A in octave 3} Whole,A4-interval class 3,4.0,353.5
Chord {C in octave 5 | A in octave 5 | E-flat in octave 5 | C in octave 4} Eighth,A5-diminished triad,0.5,358.0
Chord {B in octave 4 | F-sharp in octave 5 | C in octave 5 | B in octave 3} Eighth,B4-tritone-fourth,0.5,359.0
Chord {E in octave 5 | G in octave 5 | E in octave 4} Double Dotted Whole,E5-interval class 3,7.0,1079/3
Chord {E in octave 5 | C-sharp in octave 6 | G in octave 5 | E in octave 4} Eighth Triplet (1/3 QL),C#6-diminished triad,1/3,367.5
Chord {E in octave 5 | C in octave 6 | F in octave 5 | E in octave 4} Eighth,F5-incomplete major-seventh chord,0.5,368.0
Chord {C in octave 5 | A in octave 5 | F in octave 5 | C in octave 4} Eighth Triplet (1/3 QL),F5-major triad,1/3,368.75
Chord {C in octave 5 | A in octave 5 | F in octave 5 | C in octave 4} Whole tied to Dotted Eighth (4 3/4 total QL),F5-major triad,4.75,369.5
Chord {D in octave 5 | B in octave 5 | F in octave 5 | D in octave 4} Eighth,B5-diminished triad,0.5,1124/3
Chord {G in octave 4 | D in octave 5 | B in octave 4 | G in octave 3} Quarter Triplet (2/3 QL),G4-major triad,2/3,1126/3
Chord {C in octave 5 | E in octave 5 | C in octave 4} Triple Dotted Whole (7 1/2 QL),C5-interval class 4,7.5,376.0
Chord {D in octave 5 | G in octave 5 | E in octave 5 | D in octave 4} Quarter tied to 16th (1 1/4 total QL),E5-incomplete minor-seventh chord,1.25,384.0
Chord {B in octave 4 | G in octave 5 | C in octave 5 | B in octave 3} 16th,C5-incomplete major-seventh chord,0.25,1156/3
Chord {D in octave 5 | B in octave 5 | D in octave 4} Eighth,B5-interval class 3,0.5,1157/3
Chord {E in octave 4 | G in octave 4 | E in octave 3} Quarter,E4-interval class 3,1.0,387.0
Chord {F-sharp in octave 4 | F-sharp in octave 3} Eighth Triplet (1/3 QL),F#4-unison,1/3,388.0
Chord {E in octave 4 | G-sharp in octave 4 | B in octave 4 | E in octave 3} Quarter Triplet (2/3 QL),E4-major triad,2/3,77/3
Chord {D in octave 5 | B in octave 4} Whole,B4-interval class 3,4.0,40.0
Chord {E in octave 5 | C in octave 5} Whole Triplet (2 2/3 QL),C5-interval class 4,8/3,44.0
Chord {C in octave 5 | G in octave 4} Quarter,C5-interval class 5,1.0,62.0
Chord {E in octave 4 | G-sharp in octave 4 | B in octave 4 | E in octave 3} Quarter Triplet (2/3 QL),E4-major triad,2/3,845/3
Chord {D in octave 5 | B in octave 4} Whole,B4-interval class 3,4.0,296.0
Chord {E in octave 5 | C in octave 5} Whole Triplet (2 2/3 QL),C5-interval class 4,8/3,300.0
Chord {C in octave 5 | G in octave 4} Quarter,C5-interval class 5,1.0,318.0
Chord {B in octave 4 | C in octave 5 | B in octave 3} Dotted Eighth,C5-interval class 1,0.75,386.0
Chord {F in octave 4 | F in octave 3} Eighth Triplet (1/3 QL),F4-unison,1/3,387.75
Chord {G in octave 4 | E in octave 5 | G in octave 3} Triple Dotted Half (3 3/4 QL),E5-interval class 3,3.75,388.25
Chord {F in octave 5 | C in octave 5 | A in octave 3} Eighth Triplet (1/3 QL),F5-major triad,1/3,32.75
Chord {F in octave 5 | C in octave 5 | A in octave 3} Eighth Triplet (1/3 QL),F5-major triad,1/3,96.75
Chord {F in octave 5 | C in octave 5 | A in octave 3} Eighth Triplet (1/3 QL),F5-major triad,1/3,288.75
Chord {F in octave 5 | C in octave 5 | A in octave 3} Eighth Triplet (1/3 QL),F5-major triad,1/3,352.75
Chord {C in octave 5 | G in octave 5 | E in octave 5 | C in octave 4} Dotted Eighth,C5-major triad,0.75,0.25
Chord {B in octave 4 | G in octave 5 | C in octave 5 | B in octave 3} Eighth,C5-incomplete major-seventh chord,0.5,1.0
Chord {A in octave 4 | E in octave 5 | C in octave 5 | A in octave 3} Quarter Triplet (2/3 QL),A4-minor triad,2/3,5/3
Chord {G in octave 4 | E in octave 5 | C in octave 5 | G in octave 3} Eighth,C5-major triad,0.5,2.5
Chord {F in octave 4 | C in octave 5 | A in octave 4 | F in octave 3} Half,F4-major triad,2.0,3.5
Chord {G in octave 4 | E in octave 5 | C in octave 5 | G in octave 3} Eighth,C5-major triad,0.5,17/3
Chord {A in octave 4 | F in octave 5 | C in octave 5 | A in octave 3} Eighth,F5-major triad,0.5,6.25
Chord {C in octave 5 | A in octave 5 | F in octave 5 | C in octave 4} Eighth,F5-major triad,0.5,7.0
Chord {B in octave 4 | F in octave 5 | D in octave 5 | B in octave 3} Double Dotted Quarter,B4-diminished triad,1.75,23/3
Chord {A in octave 4 | D in octave 5 | B in octave 4 | A in octave 3} Eighth,B4-incomplete minor-seventh chord,0.5,9.5
Chord {G in octave 4 | D in octave 5 | B in octave 4 | G in octave 3} Quarter Triplet (2/3 QL),G4-major triad,2/3,31/3
Chord {F in octave 4 | D in octave 5 | B in octave 4 | F in octave 3} Eighth,B4-diminished triad,0.5,11.0
Chord {E in octave 4 | G in octave 4 | E in octave 3} Whole Tuplet of 12/11ths (3 2/3 QL),E4-interval class 3,11/3,35/3
Chord {A in octave 4 | E in octave 5 | C in octave 5 | A in octave 3} Half Triplet (1 1/3 QL),A4-minor triad,4/3,16.0
Chord {G in octave 4 | C in octave 5 | A in octave 4 | G in octave 3} Eighth,A4-incomplete minor-seventh chord,0.5,53/3
Chord {F in octave 4 | C in octave 5 | A in octave 4 | F in octave 3} Dotted Eighth,F4-major triad,0.75,18.25
Chord {E in octave 4 | E in octave 3} Eighth,E4-unison,0.5,19.0
Chord {D in octave 4 | A in octave 4 | F in octave 4 | D in octave 3} Eighth,D4-minor triad,0.5,19.75
Chord {E in octave 4 | C in octave 5 | F in octave 4 | E in octave 3} Quarter Triplet (2/3 QL),F4-incomplete major-seventh chord,2/3,62/3
Chord {F in octave 4 | D in octave 5 | A in octave 4 | F in octave 3} Dotted Eighth,D5-minor triad,0.75,65/3
Chord {A in octave 4 | F in octave 5 | D in octave 5 | A in octave 3} Quarter,D5-minor triad,1.0,68/3
Chord {G-sharp in octave 4 | D in octave 5 | B in octave 4 | G-sharp in octave 3} Eighth,G#4-diminished triad,0.5,24.0
Chord {F in octave 4 | D in octave 5 | G-sharp in octave 4 | F in octave 3} Quarter Triplet (2/3 QL),G#4-diminished triad,2/3,25.0
Chord {D in octave 4 | B in octave 4 | G-sharp in octave 4 | D in octave 3} Dotted Eighth,G#4-diminished triad,0.75,80/3
Chord {C in octave 4 | G in octave 4 | E in octave 4 | C in octave 3} Half tied to Quarter tied to 16th (3 1/4 total QL),C4-major triad,3.25,83/3
Chord {C-sharp in octave 4 | G in octave 4 | E in octave 4 | C-sharp in octave 3} Eighth,C#4-diminished triad,0.5,31.5
Chord {D in octave 4 | F in octave 4 | D in octave 3} Dotted Eighth,D4-interval class 3,0.75,32.25
Chord {A in octave 4 | F in octave 5 | C in octave 5 | A in octave 3} Half tied to Dotted Eighth (2 3/4 total QL),F5-major triad,2.75,101/3
Chord {C in octave 5 | A in octave 5 | F in octave 5 | C in octave 4} Half Triplet (1 1/3 QL),F5-major triad,4/3,37.0
Chord {B in octave 4 | F in octave 5 | D in octave 5 | B in octave 3} Half Triplet (1 1/3 QL),B4-diminished triad,4/3,116/3
Chord {G in octave 4 | G in octave 3} Whole tied to Half tied to Eighth (6 1/2 total QL),G4-unison,6.5,40.0
Chord {C in octave 4 | G in octave 4 | E in octave 4 | C in octave 3} Eighth Triplet (1/3 QL),C4-major triad,1/3,47.5
Chord {C in octave 4 | A in octave 4 | F in octave 4 | C in octave 3} Eighth,F4-major triad,0.5,48.0
Chord {F in octave 4 | C in octave 5 | A in octave 4 | F in octave 3} Eighth Triplet (1/3 QL),F4-major triad,1/3,48.75
Chord {F in octave 4 | A in octave 4 | F in octave 3} Whole,F4-interval class 4,4.0,49.5
Chord {A in octave 4 | D in octave 5 | B in octave 4 | A in octave 3} Eighth Triplet (1/3 QL),B4-incomplete minor-seventh chord,1/3,54.0
Chord {G in octave 4 | D in octave 5 | B in octave 4 | G in octave 3} Eighth,G4-major triad,0.5,55.0
Chord {F in octave 4 | B in octave 4 | G in octave 4 | F in octave 3} Half Triplet (1 1/3 QL),G4-incomplete dominant-seventh chord,4/3,56.0
Chord {E in octave 4 | E in octave 3} Whole tied to Dotted Quarter (5 1/2 total QL),E4-unison,5.5,173/3
Chord {C in octave 5 | G in octave 5 | E in octave 5 | C in octave 4} Eighth,C5-major triad,0.5,64.0
Chord {B in octave 4 | G in octave 5 | C in octave 5 | B in octave 3} Eighth Triplet (1/3 QL),C5-incomplete major-seventh chord,1/3,65.0
Chord {A in octave 4 | E in octave 5 | C in octave 5 | A in octave 3} Eighth,A4-minor triad,0.5,197/3
Chord {G in octave 4 | E in octave 5 | C in octave 5 | G in octave 3} Eighth,C5-major triad,0.5,200/3
Chord {F in octave 4 | C in octave 5 | A in octave 4 | F in octave 3} Double Dotted Quarter,F4-major triad,1.75,67.5
Chord {G in octave 4 | E in octave 5 | C in octave 5 | G in octave 3} Eighth Triplet (1/3 QL),C5-major triad,1/3,69.5
Chord {A in octave 4 | F in octave 5 | C in octave 5 | A in octave 3} Eighth,F5-major triad,0.5,70.25
Chord {C in octave 5 | A in octave 5 | F in octave 5 | C in octave 4} Quarter,F5-major triad,1.0,71.0
Chord {B in octave 4 | F in octave 5 | D in octave 5 | B in octave 3} Eighth,B4-diminished triad,0.5,72.0
Chord {A in octave 4 | D in octave 5 | B in octave 4 | A in octave 3} Eighth Triplet (1/3 QL),B4-incomplete minor-seventh chord,1/3,73.0
Chord {G in octave 4 | D in octave 5 | B in octave 4 | G in octave 3} Eighth,G4-major triad,0.5,221/3
Chord {F in octave 4 | D in octave 5 | B in octave 4 | F in octave 3} Quarter Triplet (2/3 QL),B4-diminished triad,2/3,74.5
Chord {E in octave 4 | G in octave 4 | E in octave 3} Whole,E4-interval class 3,4.0,75.5
Chord {A in octave 4 | E in octave 5 | C in octave 5 | A in octave 3} Eighth,A4-minor triad,0.5,80.0
Chord {G in octave 4 | C in octave 5 | A in octave 4 | G in octave 3} Eighth Triplet (1/3 QL),A4-incomplete minor-seventh chord,1/3,81.0
Chord {F in octave 4 | C in octave 5 | A in octave 4 | F in octave 3} Eighth Triplet (1/3 QL),F4-major triad,1/3,245/3
Chord {E in octave 4 | C in octave 5 | A in octave 4 | E in octave 3} Eighth,A4-minor triad,0.5,82.5
Chord {D in octave 4 | A in octave 4 | F in octave 4 | D in octave 3} Eighth,D4-minor triad,0.5,251/3
Chord {E in octave 4 | C in octave 5 | F in octave 4 | E in octave 3} Eighth,F4-incomplete major-seventh chord,0.5,254/3
Chord {F in octave 4 | D in octave 5 | A in octave 4 | F in octave 3} Eighth,D5-minor triad,0.5,257/3
Chord {A in octave 4 | F in octave 5 | D in octave 5 | A in octave 3} Dotted Eighth,D5-minor triad,0.75,260/3
Chord {G-sharp in octave 4 | D in octave 5 | B in octave 4 | G-sharp in octave 3} Quarter Triplet (2/3 QL),G#4-diminished triad,2/3,263/3
Chord {F in octave 4 | D in octave 5 | G-sharp in octave 4 | F in octave 3} Quarter tied to 16th (1 1/4 total QL),G#4-diminished triad,1.25,266/3
Chord {E in octave 4 | G-sharp in octave 4 | B in octave 4 | E in octave 3} Eighth,E4-major triad,0.5,90.0
Chord {D in octave 4 | B in octave 4 | G-sharp in octave 4 | D in octave 3} Quarter Triplet (2/3 QL),G#4-diminished triad,2/3,91.0
Chord {C in octave 4 | G in octave 4 | E in octave 4 | C in octave 3} Dotted Half,C4-major triad,3.0,92.0
Chord {C-sharp in octave 4 | G in octave 4 | E in octave 4 | C-sharp in octave 3} Eighth,C#4-diminished triad,0.5,95.5
Chord {D in octave 4 | F in octave 4 | D in octave 3} Dotted Eighth,D4-interval class 3,0.75,96.25
Chord {A in octave 4 | C in octave 5 | A in octave 3} Whole,A4-interval class 3,4.0,97.5
Chord {C in octave 5 | A in octave 5 | E-flat in octave 5 | C in octave 4} Eighth,A5-diminished triad,0.5,102.0
Chord {B in octave 4 | F-sharp in octave 5 | C in octave 5 | B in octave 3} Eighth,B4-tritone-fourth,0.5,103.0
Chord {E in octave 5 | G in octave 5 | E in octave 4} Double Dotted Whole,E5-interval class 3,7.0,311/3
Chord {E in octave 5 | C-sharp in octave 6 | G in octave 5 | E in octave 4} Eighth Triplet (1/3 QL),C#6-diminished triad,1/3,111.5
Chord {E in octave 5 | C in octave 6 | F in octave 5 | E in octave 4} Eighth,F5-incomplete major-seventh chord,0.5,112.0
Chord {C in octave 5 | A in octave 5 | F in octave 5 | C in octave 4} Eighth Triplet (1/3 QL),F5-major triad,1/3,112.75
Chord {C in octave 5 | A in octave 5 | F in octave 5 | C in octave 4} Whole tied to Dotted Eighth (4 3/4 total QL),F5-major triad,4.75,341/3
Chord {D in octave 5 | B in octave 5 | F in octave 5 | D in octave 4} Eighth,B5-diminished triad,0.5,356/3
Chord {G in octave 4 | D in octave 5 | B in octave 4 | G in octave 3} Quarter Triplet (2/3 QL),G4-major triad,2/3,358/3
Chord {C in octave 5 | E in octave 5 | C in octave 4} Triple Dotted Whole (7 1/2 QL),C5-interval class 4,7.5,120.0
Chord {C in octave 5 | G in octave 5 | E in octave 5 | C in octave 4} Dotted Eighth,C5-major triad,0.75,256.25
Chord {B in octave 4 | G in octave 5 | C in octave 5 | B in octave 3} Eighth,C5-incomplete major-seventh chord,0.5,257.0
Chord {A in octave 4 | E in octave 5 | C in octave 5 | A in octave 3} Quarter Triplet (2/3 QL),A4-minor triad,2/3,773/3
Chord {G in octave 4 | E in octave 5 | C in octave 5 | G in octave 3} Eighth,C5-major triad,0.5,258.5
Chord {F in octave 4 | C in octave 5 | A in octave 4 | F in octave 3} Half,F4-major triad,2.0,259.5
Chord {G in octave 4 | E in octave 5 | C in octave 5 | G in octave 3} Eighth,C5-major triad,0.5,785/3
Chord {A in octave 4 | F in octave 5 | C in octave 5 | A in octave 3} Eighth,F5-major triad,0.5,262.25
Chord {C in octave 5 | A in octave 5 | F in octave 5 | C in octave 4} Eighth,F5-major triad,0.5,263.0
Chord {B in octave 4 | F in octave 5 | D in octave 5 | B in octave 3} Double Dotted Quarter,B4-diminished triad,1.75,791/3
Chord {A in octave 4 | D in octave 5 | B in octave 4 | A in octave 3} Eighth,B4-incomplete minor-seventh chord,0.5,265.5
Chord {G in octave 4 | D in octave 5 | B in octave 4 | G in octave 3} Quarter Triplet (2/3 QL),G4-major triad,2/3,799/3
Chord {F in octave 4 | D in octave 5 | B in octave 4 | F in octave 3} Eighth,B4-diminished triad,0.5,267.0
Chord {E in octave 4 | G in octave 4 | E in octave 3} Whole Tuplet of 12/11ths (3 2/3 QL),E4-interval class 3,11/3,803/3
Chord {A in octave 4 | E in octave 5 | C in octave 5 | A in octave 3} Half Triplet (1 1/3 QL),A4-minor triad,4/3,272.0
Chord {G in octave 4 | C in octave 5 | A in octave 4 | G in octave 3} Eighth,A4-incomplete minor-seventh chord,0.5,821/3
Chord {F in octave 4 | C in octave 5 | A in octave 4 | F in octave 3} Dotted Eighth,F4-major triad,0.75,274.25
Chord {E in octave 4 | E in octave 3} Eighth,E4-unison,0.5,275.0
Chord {D in octave 4 | A in octave 4 | F in octave 4 | D in octave 3} Eighth,D4-minor triad,0.5,275.75
Chord {E in octave 4 | C in octave 5 | F in octave 4 | E in octave 3} Quarter Triplet (2/3 QL),F4-incomplete major-seventh chord,2/3,830/3
Chord {F in octave 4 | D in octave 5 | A in octave 4 | F in octave 3} Dotted Eighth,D5-minor triad,0.75,833/3
Chord {A in octave 4 | F in octave 5 | D in octave 5 | A in octave 3} Quarter,D5-minor triad,1.0,836/3
Chord {G-sharp in octave 4 | D in octave 5 | B in octave 4 | G-sharp in octave 3} Eighth,G#4-diminished triad,0.5,280.0
Chord {F in octave 4 | D in octave 5 | G-sharp in octave 4 | F in octave 3} Quarter Triplet (2/3 QL),G#4-diminished triad,2/3,281.0
Chord {D in octave 4 | B in octave 4 | G-sharp in octave 4 | D in octave 3} Dotted Eighth,G#4-diminished triad,0.75,848/3
Chord {C in octave 4 | G in octave 4 | E in octave 4 | C in octave 3} Half tied to Quarter tied to 16th (3 1/4 total QL),C4-major triad,3.25,851/3
Chord {C-sharp in octave 4 | G in octave 4 | E in octave 4 | C-sharp in octave 3} Eighth,C#4-diminished triad,0.5,287.5
Chord {D in octave 4 | F in octave 4 | D in octave 3} Dotted Eighth,D4-interval class 3,0.75,288.25
Chord {A in octave 4 | F in octave 5 | C in octave 5 | A in octave 3} Half tied to Dotted Eighth (2 3/4 total QL),F5-major triad,2.75,869/3
Chord {C in octave 5 | A in octave 5 | F in octave 5 | C in octave 4} Half Triplet (1 1/3 QL),F5-major triad,4/3,293.0
Chord {B in octave 4 | F in octave 5 | D in octave 5 | B in octave 3} Half Triplet (1 1/3 QL),B4-diminished triad,4/3,884/3
Chord {G in octave 4 | G in octave 3} Whole tied to Half tied to Eighth (6 1/2 total QL),G4-unison,6.5,296.0
Chord {C in octave 4 | G in octave 4 | E in octave 4 | C in octave 3} Eighth Triplet (1/3 QL),C4-major triad,1/3,303.5
Chord {C in octave 4 | A in octave 4 | F in octave 4 | C in octave 3} Eighth,F4-major triad,0.5,304.0
Chord {F in octave 4 | C in octave 5 | A in octave 4 | F in octave 3} Eighth Triplet (1/3 QL),F4-major triad,1/3,304.75
Chord {F in octave 4 | A in octave 4 | F in octave 3} Whole,F4-interval class 4,4.0,305.5
Chord {A in octave 4 | D in octave 5 | B in octave 4 | A in octave 3} Eighth Triplet (1/3 QL),B4-incomplete minor-seventh chord,1/3,310.0
Chord {G in octave 4 | D in octave 5 | B in octave 4 | G in octave 3} Eighth,G4-major triad,0.5,311.0
Chord {F in octave 4 | B in octave 4 | G in octave 4 | F in octave 3} Half Triplet (1 1/3 QL),G4-incomplete dominant-seventh chord,4/3,312.0
Chord {E in octave 4 | E in octave 3} Whole tied to Dotted Quarter (5 1/2 total QL),E4-unison,5.5,941/3
Chord {C in octave 5 | G in octave 5 | E in octave 5 | C in octave 4} Eighth,C5-major triad,0.5,320.0
Chord {B in octave 4 | G in octave 5 | C in octave 5 | B in octave 3} Eighth Triplet (1/3 QL),C5-incomplete major-seventh chord,1/3,321.0
Chord {A in octave 4 | E in octave 5 | C in octave 5 | A in octave 3} Eighth,A4-minor triad,0.5,965/3
Chord {G in octave 4 | E in octave 5 | C in octave 5 | G in octave 3} Eighth,C5-major triad,0.5,968/3
Chord {F in octave 4 | C in octave 5 | A in octave 4 | F in octave 3} Double Dotted Quarter,F4-major triad,1.75,323.5
Chord {G in octave 4 | E in octave 5 | C in octave 5 | G in octave 3} Eighth Triplet (1/3 QL),C5-major triad,1/3,325.5
Chord {A in octave 4 | F in octave 5 | C in octave 5 | A in octave 3} Eighth,F5-major triad,0.5,326.25
Chord {C in octave 5 | A in octave 5 | F in octave 5 | C in octave 4} Quarter,F5-major triad,1.0,327.0
Chord {B in octave 4 | F in octave 5 | D in octave 5 | B in octave 3} Eighth,B4-diminished triad,0.5,328.0
Chord {A in octave 4 | D in octave 5 | B in octave 4 | A in octave 3} Eighth Triplet (1/3 QL),B4-incomplete minor-seventh chord,1/3,329.0
